run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR27932682	SRX23590712	SAMN38701995	PRJNA597628	SRS20435285	SRP242230		NCI-phs001954	Illumina NovaSeq 6000 sequencing: ICPC Lung Cancer East Asia, Tumor Whole Exome Sequencing: Sample P151-T-WES	P151-T-WES	PAIRED	Hybrid Selection	WXS	GENOMIC	Illumina NovaSeq 6000	0	0	2025-07-05	2025-07-05	Homo sapiens		International Cancer Proteogenome Consortium (ICPC): Proteogenomics of Early Stage Lung Adenocarcinoma in Taiwan	Tumor DNA sample from Lung of a human male participant in the dbGaP study "International Cancer Proteogenome Consortium (ICPC): Proteogenomics of Early Stage Lung Adenocarcinoma in Taiwan"	Protected file(s). Go to dbGap																			male					
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR27932910	SRX23589816	SAMN38701846	PRJNA597628	SRS20434579	SRP242230		NCI-phs001954	Illumina NovaSeq 6000 sequencing: ICPC Lung Cancer East Asia, Tumor Whole Genome Sequencing: Sample P228-T-WGS	P228-T-WGS	PAIRED	RANDOM	WGS	GENOMIC	Illumina NovaSeq 6000	0	0	2025-07-05	2025-07-05	Homo sapiens		International Cancer Proteogenome Consortium (ICPC): Proteogenomics of Early Stage Lung Adenocarcinoma in Taiwan	Tumor DNA sample from Lung of a human male participant in the dbGaP study "International Cancer Proteogenome Consortium (ICPC): Proteogenomics of Early Stage Lung Adenocarcinoma in Taiwan"	Protected file(s). Go to dbGap																			male					
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR27933513	SRX23590770	SAMN38701833	PRJNA597628	SRS20435332	SRP242230		NCI-phs001954	Illumina NovaSeq 6000 sequencing: ICPC Lung Cancer East Asia, Tumor Whole Genome Sequencing: Sample P151-T-WGS	P151-T-WGS	PAIRED	RANDOM	WGS	GENOMIC	Illumina NovaSeq 6000	0	0	2025-07-05	2025-07-05	Homo sapiens		International Cancer Proteogenome Consortium (ICPC): Proteogenomics of Early Stage Lung Adenocarcinoma in Taiwan	Tumor DNA sample from Lung of a human male participant in the dbGaP study "International Cancer Proteogenome Consortium (ICPC): Proteogenomics of Early Stage Lung Adenocarcinoma in Taiwan"	Protected file(s). Go to dbGap																			male					
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR28567577	SRX24167980	SAMN40459712	PRJNA1081963	SRS20946658	SRP502050		NCI-phs003570	Illumina NovaSeq 6000 sequencing: Lung cancer plasma ctDNA sequencing for subtype prediction	L-0485	PAIRED	RANDOM	WGS	GENOMIC	Illumina NovaSeq 6000	0	0	2024-05-13	2024-05-13	Homo sapiens		Detecting and subtyping lung cancer through analysis of gene expression from circulating tumor DNA	Lung Neoplasms tumor DNA sample from PDX of a human participant in the dbGaP study "Detecting and Subtyping Lung Cancer Through Analysis of Circulating Tumor DNA"	Protected file(s). Go to dbGap																								
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
